id_evento_std,nombre_evento_class,artistas_evento_std,nombre_evento_std,curador,organizadores_std,Lugar_std,pais,ciudad,mes_inicio,año_inicio,tipo_evento_naturaleza,tipo_evento_participacion,tipo_evento_espacio_tiempo,tipos_criterio_evento
118,"VIII Salón Regional de Artistas - Antioquia - Zona 6 - Medellín  - 1997","Álvaro de Jesus Agudelo; Fredy Alberto Agudelo; Luz Mercedes Arango; Edith Arbelaez Jaramillo; Artistas Plásticos de Antioquia; Bernardo Bustamante; Gloria Isabel Arango; Mabel Patricia Herrera; Albeiro de Jesús Londoño; Gloria Ángel; Abelardo Osorio Escobar; María Cecilia Castañeda; Alejandro Castaño Correa; Diego Alberto Domínguez; Ínes Patricia Duarte; Ethel Gilmour; Grupo Grafito; Alejandra María Gabiria; Ana María Arango; Carlos Uribe; Gloria Posada; Grupo Lagartijas Alternativas; Eliana Sofia Botero; Rosidan Helena Khan; Natalia Villegas; Wolfgang Fernel Guarín; Gloria Patricia Lara; Jorge Iván Lenis; María Cristina Marulanda; Juan Luis Mesa; Luz Estella Montoya; Saúl Antonio Montoya; Ana Claudia Múnera;María Víctoria Ortiz; Gloria Amparo Pérez; Libia Posada; Gloria Posada; Carlos Edwin Rendón; Àngela María Restrepo; Juan Carlos Restrepo; Paola Elizabeth Rincón; Carlos Alberto Rua Puerta; José Fredy Serna; José Antonio Suárez; Beatriz Elena Suaza; Jean Gabriel Thenot; Carlos Alberto Uribe Lopera; Carlos Uribe Uribe; John Jairo Valencia; Víctor Hugo Valencia; Elena Vargas Tisnés; Carlos Mario Vélez; Alonso José Zuluaga","VIII Salón Regional de Artistas - Antioquia - Zona 6","Ibis Hernández (Cuba);Hilda María Rodríguez (Cuba); Luis Fernando Valencia","Universidad de Antioquia ; Museo de Antioquia ;  Ministerio de Cultura de Colombia","Antiguas Bodegas de los Laboratorios Lister; Museo de Antioquia",Colombia,"Medellín ",,1997,salón,colectiva,periodica,"jurado selección-premiación"
119,"VIII Salón Regional de Artistas - Zona 8 - Cali - 1997","Jorge Acero Laschevsky; Ever Astudillo; Isabel Arroyo; Janeth Blanco; Miguel Böhmer Ángel; Astrid Campo Hurtado; Wilson Díaz; María del Carmen Espinoza; John Edwar González; Fernando Hidalgo; Juan David Medina; Juan Fernando Mejía; Carlos Fernando Quintero; Guillermo Marín; Estrella Murillo de Quintana; Diego Pombo; Martha Posso Rosero; Albeiro Sarria; Rosemberg Sandoval; Grupo Olga Silva: Claudia Víctoria - Olga Silva; Rodolfo Vélez; Liliana Villegas Jacdet; Andrea Valencia; Vivian Monsalve;César Alfaro Mosquera; Claudia Inés Víctoria Umaña","VIII Salón Regional de Artistas - Zona 8","Monica Castillo (México); José Horacio Martínez; Carlos Jiménez","Ministerio de Cultura de Colombia; Museo de Arte Moderno La Tertulia; Cámara de Comercio de Cali; Galería Arte Moderno; Galería de Bellas Artes; Museo Arqueológico La Merced; Proartes","Casa Proartes",Colombia,Cali,10,1997,salón,colectiva,periodica,"jurado selección-premiación"
424,"Vivian Monsalve  - Ahí Estan pintados - Cali - 1999","Vivian Monsalve ","Ahí Estan pintados",,"Sociedad de Mejoras Públicas de Cali; Festival Internacional de Arte de Cali; ATMA Fundación de la fotografía y la imagen","Sociedad de Mejoras Públicas de Cali",Colombia,Cali,9,1999,exposición,individual,temporal,
425,"Vivian Monsalve  - Exposición - Cali - 1990","Vivian Monsalve ",Exposición,"Miguel González","Galería Figuras","Galería Figuras",Colombia,Cali,3,1990,exposición,individual,temporal,curador
426,"Vivian Monsalve  - Exposición - Cali - 1993","Vivian Monsalve ",Exposición,,"Galería Figuras","Galería Figuras",Colombia,Cali,4,1993,exposición,individual,temporal,
427,"Vivian Monsalve  - Muestra Individual de Vivian Monsalve - Cali - 1987","Vivian Monsalve ","Muestra Individual de Vivian Monsalve",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,9,1987,exposición,individual,temporal,
428,"Viviana Moncayo - Exposición - Cali - 1997","Viviana Moncayo",Exposición,,"Cámara de Comercio de Cali","Cámara de Comercio de Cali",Colombia,Cali,,1997,exposición,individual,temporal,
429,"Viviana Moncayo - Salón ""Le point de Repere"""" - Lovaina-la-Nueva - 1997""","Viviana Moncayo","Salón ""Le point de Repere""""""",,"Universidad Católica de Lovaina","Universidad Católica de Lovaina","Bélgica ",Lovaina-la-Nueva,,1997,exposición,individual,temporal,
430,"Wilson Díaz - Restrospectiva - Cali - 1998","Wilson Díaz",Restrospectiva,"Miguel González","Museo de Arte Moderno La Tertulia; Ministerio de Cultura de Colombia; Corpovalle; Fondo Mixto para la Promoción de la Cultural y las Artes.; Gerencia Cultural de la Gobernación del Departamento del Valle del Cauca; Dirección de Cultura de Cali","Museo de Arte Moderno La Tertulia",Colombia,Cali,11,1998,retrospectiva,individual,temporal,curador
122,"World print four - San Francisco - 1983","Miguel Ángel Rojas ;","World print four",,"Museo de arte Moderno de San Francisco; World Print Council","Museo de Arte Moderno de San Francisco","Estados Unidos","San Francisco",10,1983,exposición,colectiva,periodica,
123,"X Salón Nacional de Arte Joven - Bogotá - 2001","Alejandra Gutiérrez;Wilmer García; Ana Milena Aldana; Connie Gutierrez; Luis Mondragón","X Salón Nacional de Arte Joven",,"Galería Santa Fe","Galería Santa Fe - Planetario Distrital",Colombia,Bogotá,10,2001,salón,colectiva,periodica,
124,"XI Portafolio Artes Gráficas Panamericanas/AGPA - Bogotá - 1986","Carlos Arturo Salazar Silva;Ricardo Potes ; Heriberto Cogollo; María Cristina Cortés; Alonso Quijano; Flor María Bouhot; Bernardo Salcedo; Francisco Rocca Lynn; María Clara Gómez; Emma Reyes; Mónica Meira; Luis Roncancio; Cecilia Delgado; Alberto Sojo; Alicia Viteri; Ivan Weihmuller; Raquel Rabinovich; Miguel Angel Ríos; Marcelo Bonevardi; Rimer Cardillo; Juan Gómez Quiroz; Benjamín Lira; Miguel Herrera; Jim Amaral; Milos Jonic; Nelson Sambolín; Federico Amat; Miguel Cervantes; Marcos Gallardo; Rubén Nuñez","XI Portafolio Artes Gráficas Panamericanas/AGPA",,"Museo Nacional de Colombia","Museo Nacional de Colombia",Colombia,Bogotá,,1986,"circulación de obra gráfica",colectiva,periodica,
125,"XI Portafolio Artes Gráficas Panamericanas/AGPA - Cali - 1985","Carlos Arturo Salazar Silva;Ricardo Potes ; Heriberto Cogollo; María Cristina Cortés; Alonso Quijano; Flor María Bouhot; Bernardo Salcedo; Francisco Rocca Lynn; María Clara Gómez; Emma Reyes; Mónica Meira; Luis Roncancio; Cecilia Delgado; Alberto Sojo; Alicia Viteri; Ivan Weihmuller; Raquel Rabinovich; Miguel Angel Ríos; Marcelo Bonevardi; Rimer Cardillo; Juan Gómez Quiroz; Benjamín Lira; Miguel Herrera; Jim Amaral; Milos Jonic; Nelson Sambolín; Federico Amat; Miguel Cervantes; Marcos Gallardo; Rubén Nuñez","XI Portafolio Artes Gráficas Panamericanas/AGPA",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,12,1985,"circulación de obra gráfica",colectiva,periodica,
126,"XI Salón de Artistas Arturo y Rebeca Rabinovich - Medellín  - 1991","Ana Claudia Múnera;Maryluz Álvarez; María Patricia Bravo; Mauricio Cuartas; Beatriz Elena Franco; Mabel Patricia Herrera; Ana Claudia Múnera; Mauricio Neira; Gloria Posada; Juan Fernando Sánchez; Ingrid Schlotterbeck; Beatriz Suaza; Carlos Alberto Uribe ","XI Salón de Artistas Arturo y Rebeca Rabinovich","Jesús Gaviria;  Jesús Gaviria; Alberto Sierra Maya; Carlos Arturo Fernández","Museo de Arte Moderno de Medellín ; Fundación Arturo y Rebeca Rabinovich","Museo de Arte Moderno de Medellín",Colombia,"Medellín ",10,1991,salón,colectiva,periodica,"jurado selección"
321,"XIII Salón de Artes Plásticas - Cali - 1996","César Alfaro Mosquera;Guillermo Marín Rico ","XIII Salón de Artes Plásticas",,"Sociedad de Mejoras Públicas de Cali","Sociedad de Mejoras Públicas de Cali",Colombia,Cali,7,1996,salón,colectiva,temporal,
127,"XIV Portafolio Artes Gráficas Panamericanas/AGPA - Cali - 1988","Antonio José Caro; Jaime Valencia; Óscar González Cerón; Édgar Correal; Yolanda Mesa; Mercedes Sebastián; Diego Arango; Karen Lamassonne; Anita Durán; Alfredo Lleras Rojas; Clemencia Echeverri; Martha Elena Vélez; Liliana Durán; Jorge Rocha; Ángel Loochkartt; Ana Mercedes Hoyos;Fernando Tovar","XIV Portafolio Artes Gráficas Panamericanas/AGPA",,"Smurfit Cartón de Colombia","Museo de Arte Moderno La Tertulia",Colombia,Cali,12,1988,"circulación de obra gráfica",colectiva,periodica,
128,"XIX Portafolio Artes Gráficas Panamericanas/AGPA - Cali - 1997","Ana Claudia Múnera;Jorge Julián Aristizábal; Lydia Azout; Pilar Caballero; Diana Drews; Gloria de Duncan; Jaime Alberto Franco; Luz Ángela Lizarazo; José Horacio Martínez;Sandra Pérez; Iván Rickenmau; Ofelia Rodríguez; Fabiola Roncancio; Cecilia Vargas; Ronny Vayda; Ángela Villegas;","XIX Portafolio Artes Gráficas Panamericanas/AGPA",,"Smurfit Cartón de Colombia","Museo de Arte Moderno La Tertulia",Colombia,Cali,11,1997,"circulación de obra gráfica",colectiva,periodica,
129,"XIX Salón de Artistas Arturo y Rebeca Rabinovich - Medellín - 1999","Leonardo Herrera;Lucas Agudelo Rodriguez; Jhon Fredy Alzate; Nancy Barbosa; Marta Isabel Bedoya; Natalia Echeverri; Jim Fannkugen; Juan David García; Juan Haag; Álvaro Ricardo Herrera; Leonardo Herrera; María Luisa Isaza; Gina Víctoria Lopez; Orlando Martínez; Marco Mojica Campo; Margarita Pineda; Alejandro Posada; Jorge Mauricio Prada; Juan José Rendón; Camilo Restrepo; Natalia Restrepo; Federico Rodríguez; Óscar Roldán; Carlos Ariel Sánchez; Luz Marina Tréllez; Lissette Urquijo; Réne Urquijo; Jorge Gustavo Valencia; Giovanni Vargas","XIX Salón de Artistas Arturo y Rebeca Rabinovich","Juan Fernando Herrán; Jorge Alberto Naranjo; Alberto Sierra Maya","Museo de Arte Moderno de Medellín ; Fundación Arturo y Rebeca Rabinovich","Museo de Arte Moderno de Medellín",Colombia,Medellín,2,1999,salón,colectiva,periodica,"jurado premiación"
130,"XLVI Bienal de Venecia - Venecia - 1995","Elías Heim;","XLVI Bienal de Venecia","Instituto Ítalo-Latino Americano",,"Iglesia de San Giovanni Novo",Italia,Venecia,6,1995,bienal,colectiva,periodica,curador
131,"XV Salón de Artes Plásticas Ramón Hernández Rengifo - Cali - 1998","Eduardo Mondragón;Phanor León; Juan Carlos Melo; Eduardo Mondragón; Albeiro Sarria; Luz Elena Villegas; Diana Mesa; Adriana Patiño; Doris Mayorga","XV Salón de Artes Plásticas Ramón Hernández Rengifo","Jurado ","FES; Fondo de Promoción Cultural Edmond Cobo ","Sociedad de Mejoras Públicas de Cali",Colombia,Cali,8,1998,salón,colectiva,periodica,"jurado selección"
322,"XVI Bienal  de Sao Paulo - Sao Paulo  - 1981","Miguel Ángel Rojas ;","XVI Bienal  de Sao Paulo",,"Museo de arte contemporáneo de Brasil","Parque do Ibirapuera - Pavilhão Eng. Armando de Arruda Pereira","Brasil ","Sao Paulo ",10,1981,bienal,colectiva,temporal,
132,"XVI Portafolio Artes Gráficas Panamericanas/AGPA - Cali - 1993","Luis Fernando Roldán; Marta Combariza; Luis Eduardo Cruz; Elsa Forchheimer; Carlos Santa; Denisse Buraye; Catalina Mejía; Ana María Rueda; María Elena Duque; María Fernanda López; Federico Londoño; Fabio Daza; Consuelo Barbosa Bedoya; Rodrigo Salazar Posada; Tulio Restrepo","XVI Portafolio Artes Gráficas Panamericanas/AGPA",,"Banco de la República","Banco de la República - Cali",Colombia,Cali,12,1993,"circulación de obra gráfica",colectiva,periodica,
133,"XVIII Portafolio Artes Gráficas Panamericanas/AGPA - Cali - 1996","Johanna Calle;Masayo Andrade; Johanna Calle; Nicolás de la Hoz; Armando Londoño; Guillermo Londoño; Claudia Linares; Alfonso Mateus; Octavio Mendoza; Fabián Rendón; Silvia Patiño; María Teresa Rizzi; Nirma Zárate; Rodolfo Sánchez; Marta Guevara; Nancy Friedemann-Sánchez ; Jaime Gómez","XVIII Portafolio Artes Gráficas Panamericanas/AGPA",,"Smurfit Cartón de Colombia","Centro Cultural de Cali",Colombia,Cali,11,1996,"circulación de obra gráfica",colectiva,periodica,
134,"XX Portafolio Artes Gráficas Panamericanas/AGPA - Cali - 1998","Carlos Arturo Salas Silva ;Miguel Böhmer Ángel; Germán Botero; Patricia Bravo; John Castles; Jorge Gómez Restrepo; Carlos Granada; Natalia Granada; Germán Londoño; Bairo Martínez; Gloria Posada; Carol Young","XX Portafolio Artes Gráficas Panamericanas/AGPA","Soffy Arboleda de Vega; Cecilia Zambrano; Cecilia Alvarez; Celia de Birbraher ; Dario Ruíz","Smurfit Cartón de Colombia","Casa Proartes",Colombia,Cali,6,1998,"circulación de obra gráfica",colectiva,periodica,curador
